method,check,descriptor,coef,std_err,z,p_value,odds_ratio,ci_lo,ci_hi,n_fail,n_eligible,n_clusters,estimable
unimol,aromatic_ring_flatness_passes,n_aromatic_rings,0.4282895185364861,0.19787262818300905,2.1644707631839224,0.03042823808114913,1.5346303205811371,1.0412962109429784,2.2616909541178853,89,340,340,True
unimol,aromatic_ring_flatness_passes,n_stereocentres,0.20214618474775856,0.2753541017082418,0.7341317361669357,0.46286845302881807,1.2240269291011598,0.7135249047736094,2.0997752329894994,89,340,340,True
unimol,aromatic_ring_flatness_passes,clogp,0.07778722719666925,0.21348288256848943,0.3643721981864921,0.7155800932566059,1.0808926496419542,0.7113209575464194,1.6424778542726421,89,340,340,True
unimol,aromatic_ring_flatness_passes,formal_charge,-0.12333377611993304,0.15578835558561743,-0.7916751907182937,0.42855009181391357,0.8839685657174129,0.6513726703447354,1.19962113971246,89,340,340,True
unimol,aromatic_ring_flatness_passes,n_halogens,0.28686882463299446,0.15877323708558788,1.8067832457075603,0.07079608202669395,1.3322494437034613,0.9759723706172014,1.8185848633458228,89,340,340,True
unimol,no_clashes_with_organic_cofactors,mw,-1.1967484706863196,0.5123831697708842,-2.335651405610091,0.01950941707737413,0.30217514762772196,0.11069229660476693,0.8248976906664286,49,186,186,True
unimol,no_clashes_with_organic_cofactors,n_rotatable_bonds,0.6687922120333901,0.3446172398027338,1.9406812393257544,0.0522969533263864,1.9518784411160766,0.9933768638615481,3.8352307039684783,49,186,186,True
unimol,no_clashes_with_organic_cofactors,n_aromatic_rings,0.2159018660422766,0.27731342729866265,0.7785481869572559,0.43624591066855234,1.2409805906881628,0.7206350341001673,2.1370496209467924,49,186,186,True
unimol,no_clashes_with_organic_cofactors,n_stereocentres,1.0909754758369197,0.34002477128074843,3.208517637487456,0.001334211255304128,2.9771768206033378,1.5288857013212545,5.797412987431264,49,186,186,True
unimol,no_clashes_with_organic_cofactors,clogp,0.46119338557065487,0.2313742999581535,1.9932783617457366,0.04623097447196409,1.5859655244744955,1.00773787451191,2.4959731180490965,49,186,186,True
unimol,no_clashes_with_organic_cofactors,formal_charge,0.06835192090969737,0.1178782078812712,0.5798520535580463,0.5620143912234026,1.070742058701095,0.8498587488760473,1.3490342457351996,49,186,186,True
unimol,no_clashes_with_organic_cofactors,n_halogens,0.20750558351812406,0.23578426553262385,0.8800654405389614,0.37882385960559994,1.2306045879239302,0.7752086306275786,1.9535226931019032,49,186,186,True
unimol,no_clashes_with_inorganic_cofactors,mw,0.20768686507288456,1.112305470960324,0.186717471499601,0.8518821567340904,1.230827694058827,0.13912370218825942,10.889135270510463,11,186,186,False
unimol,no_clashes_with_inorganic_cofactors,n_rotatable_bonds,0.23373148360902382,0.7132249972261125,0.32771072875748397,0.7431303906079181,1.2633052285002249,0.31218359340729185,5.11218441346421,11,186,186,False
unimol,no_clashes_with_inorganic_cofactors,n_aromatic_rings,0.6279008421741477,0.5192157099624893,1.20932558496643,0.22653778523286816,1.8736733122412046,0.6772307314667543,5.1838339843224714,11,186,186,False
unimol,no_clashes_with_inorganic_cofactors,n_stereocentres,-1.1234488027167777,0.9062617742691811,-1.239651538456136,0.21510430905701494,0.3251564581772428,0.05504032168262226,1.920895791707371,11,186,186,False
unimol,no_clashes_with_inorganic_cofactors,clogp,-0.09519071208970951,0.42739699983017,-0.22272199413550958,0.8237518824396844,0.90919952259197,0.39342161169602935,2.1011651299933125,11,186,186,False
unimol,no_clashes_with_inorganic_cofactors,formal_charge,-0.2042663954232572,0.11296167899611846,-1.8082804473035152,0.07056286342625662,0.8152451646764647,0.6533337237241984,1.01728206335316,11,186,186,False
unimol,no_clashes_with_inorganic_cofactors,n_halogens,-0.30723089658530106,0.18416910164864453,-1.668200006597373,0.09527602960125313,0.7354807613039759,0.5126326855305993,1.0552037853153777,11,186,186,False
gold,energy_ratio_within_threshold,mw,-0.3477387064115028,0.48250748168651864,-0.720690807106336,0.471099769673902,0.706283399429901,0.2743265777345937,1.8184028847284084,3,425,425,False
gold,energy_ratio_within_threshold,n_rotatable_bonds,-0.4230289728389044,0.4969184925520672,-0.8513045482898371,0.3946001990111405,0.6550596538990416,0.24734495901273923,1.7348368524633313,3,425,425,False
gold,energy_ratio_within_threshold,n_aromatic_rings,1.121337748149167,0.7170406655587653,1.5638412185107338,0.11785486172314794,3.068956949939945,0.7527394463862352,12.512293338420319,3,425,425,False
gold,energy_ratio_within_threshold,n_stereocentres,-0.9952511724123667,0.7168600340769551,-1.3883479690618745,0.165031111912056,0.36963059187608677,0.09069337013596561,1.5064692628120253,3,425,425,False
gold,energy_ratio_within_threshold,clogp,-1.9094432917372737,0.2540894378568546,-7.51484716500884,5.697745738544274e-14,0.14816284712132619,0.0900446663678186,0.24379266593565907,3,425,425,False
gold,energy_ratio_within_threshold,formal_charge,-0.041454046435124105,0.07572203288860782,-0.5474502579203834,0.5840694352571072,0.9593934218763516,0.8270695372697963,1.112887969466299,3,425,425,False
gold,energy_ratio_within_threshold,n_halogens,0.5192412891069006,0.12173597277217671,4.265306936665605,1.9962757215621375e-05,1.6807519609992168,1.323981079295621,2.1336612724901016,3,425,425,False
gold,no_clashes_with_protein,mw,0.11349652902708707,0.6626511996416476,0.1712764258005786,0.8640064160351911,1.1201880007434246,0.3056618184683383,4.105259738679237,19,425,425,True
gold,no_clashes_with_protein,n_rotatable_bonds,-0.31157637314072006,0.4417166351273518,-0.7053761356551336,0.48057619116369554,0.7322916809540412,0.3081017882228164,1.740499816919866,19,425,425,True
gold,no_clashes_with_protein,n_aromatic_rings,0.2759223029659592,0.37475459393289345,0.7362746379444466,0.461563577602252,1.3177454751346596,0.6321786794253782,2.746775862191726,19,425,425,True
gold,no_clashes_with_protein,n_stereocentres,0.6240801395710004,0.43742340978708366,1.4267186565866974,0.15366100581723646,1.8665282220638593,0.7919524002990106,4.399162882069017,19,425,425,True
gold,no_clashes_with_protein,clogp,-0.17270661336917842,0.36605006909705606,-0.4718114486228556,0.6370613783938345,0.8413844295798012,0.4105935162910217,1.7241571779656655,19,425,425,True
gold,no_clashes_with_protein,formal_charge,0.26341444084257515,0.14317873433338182,1.8397595290179949,0.06580354954626698,1.3013659464043925,0.9829365366512564,1.7229528696030854,19,425,425,True
gold,no_clashes_with_protein,n_halogens,0.19239125427553805,0.15718298100402509,1.2239954545117793,0.22095394226608445,1.2121446809885086,0.890758682201444,1.6494868442005866,19,425,425,True
